,id,year,shapeName,inv,ob_f_,tec_f_,adm_f_,ob_m_,tec_m_,adm_m_,ent,ele,com,inf,wat,tss,buiilt,ocu,sal_op,sal_tec,pop,prep,temp,agr_,urb_,ntl_,egdp,len,sez,egdppc,lnegdppc,ntlpc,lnntlpc,new_var
505,19,2003,PuÃ±alPuÃ±al,41356877.0,2087.0,141.0,496.0,2043.0,484.0,354.0,11.0,36867922.31,8733568.27,3333914.28,1085400.28,8784222.09,872000.0,872000.0,547.88,1201.565,54291.26953,143.2666686,303.248277,39.05573031528323,96.2681568108353,2.179336405454998,888.6765921405716,3.0,1,1000000.0163686832,13.815510574332958,1000000.0000401415,13.815510558004416,1
508,22,2003,Boca ChicaBoca ChicaBoca ChicaBoca ChicaBoca ChicaBoca Chica,143880080.7,5410.0,386.0,355.0,3439.0,314.0,407.0,24.0,90661215.35,18618421.119999997,5340307.57,2042954.94,21379198.1,1383491.0,1300526.0,621.7833333333333,1520.715,100169.0,129.4123112,302.0641817,241.28395584471085,565.8902846995521,1.837915062989637,1652.011664785357,4.166666666666667,1,1000000.0164922448,13.81551057445652,1000000.0000183481,13.815510557982622,1
509,23,2003,Tenares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26023.40039,180.6704867,299.5238377,0.0,15.619712352752686,0.0337714941350333,139.2000133320397,0.0,0,1000000.0053490325,13.815510563313307,1000000.0000012977,13.815510557965572,0
510,24,2003,Villa Montellano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19191.67188,175.8083378,302.1905541,17.506887616830717,5.216241240501404,0.1340467102751393,140.7772049587147,0.0,0,1000000.0073353278,13.815510565299602,1000000.0000069847,13.815510557971258,0
511,25,2003,SosÃºa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42187.55078,191.7719738,301.2773879,24.66338714010575,105.06754789632907,0.3101742646190521,445.2095063522753,0.0,0,1000000.0105531015,13.815510568517375,1000000.0000073523,13.815510557971626,0
512,26,2003,Las Charcas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7468.670898,95.10686422,304.9957979,0.0,5.171965479850769,0.0082492089515203,65.48181972436461,0.0,0,1000000.0087675331,13.815510566731808,1000000.0000011045,13.815510557965379,0
513,27,2003,CastaÃ±uelas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14368.01953,107.2856078,304.3139766,2.9201020002365112,14.407014012336733,0.0752434536976804,69.3799508924578,0.0,0,1000000.0048287762,13.815510562793051,1000000.0000052368,13.81551055796951,0
514,28,2003,Jarabacoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56942.16797,144.9002149,297.4137574,0.0,118.44680786132812,0.0991060311363761,807.6829855006697,0.0,0,1000000.0141842683,13.815510572148542,1000000.0000017405,13.815510557966014,0
515,29,2003,Jima Abajo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22643.58398,167.400005,301.0597556,2.544435739517212,0.0,0.0152580335293277,103.82895760208952,0.0,0,1000000.0045853588,13.815510562549633,1000000.0000006738,13.815510557964949,0
516,30,2003,Pimentel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18145.09766,167.400005,301.4851885,0.0,11.66304874420166,0.0610767053503829,121.32934687020727,0.0,0,1000000.0066866186,13.815510564650893,1000000.000003366,13.81551055796764,0
517,31,2003,YamasÃ¡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34846.31641,166.701193,300.6535195,0.0,0.0,0.0019034715443829,127.58624432057724,0.0,0,1000000.0036613983,13.815510561625672,1000000.0000000546,13.815510557964329,0
519,33,2003,DajabÃ³n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34833.36719,110.9768108,305.3438738,28.447041437205144,28.419915526053483,0.0530285463768606,191.4164820740328,0.0,0,1000000.0054952047,13.815510563459478,1000000.0000015224,13.815510557965796,0
521,35,2003,El PeÃ±Ã³n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3280.054932,105.9250011,304.6052882,0.0,0.012435123499702,0.0055104674861517,23.718993645438964,0.0,0,1000000.0072312794,13.815510565195554,1000000.00000168,13.815510557965954,0
522,36,2003,Fantino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23094.86523,167.400005,301.7529081,0.0,6.24494993686676,0.0193148292004904,79.80186646440448,0.0,0,1000000.0034553943,13.815510561419668,1000000.0000008363,13.81551055796511,0
524,38,2003,Hato Mayor,1141975.0,247.0,3.0,4.0,98.0,14.0,2.0,1.0,689937.68,185789.93,109119.16,41257.5,680984.38,51846.0,39500.0,750.0,2000.0,49877.38281,146.4083363,301.786015,31.705020904541016,73.90374910831451,0.0459873796577526,711.2162903905498,13.0,1,1000000.0142592945,13.815510572223568,1000000.000000922,13.815510557965196,0
525,39,2003,TamborilTamborilTamborilTamboril,2820734.09,265.0,19.0,25.0,250.0,53.0,14.0,5.0,4691649.35,1135211.05,74234.54,525165.16,359637.5,184879.0,184879.0,322.0625,425.865,55137.01563,155.4462339,301.3411368,57.25565466553557,118.74746377281112,1.0289907025446057,624.8500600617308,1.5,1,1000000.0113326783,13.815510569296952,1000000.0000186624,13.815510557982936,1
526,40,2003,Miches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19234.33789,147.5226181,299.6908754,0.0,0.0,0.0005471040773772,104.38631634043128,0.0,0,1000000.0054270814,13.815510563391355,1000000.0000000284,13.815510557964302,0
527,41,2003,Monte Plata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47802.30469,167.6416664,301.6443849,7.233081817626953,17.711286306381226,0.0153422262790045,295.3440913037633,0.0,0,1000000.0061784488,13.815510564142723,1000000.000000321,13.815510557964595,0
530,44,2003,Guaymate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17127.14258,129.546024,303.6643836,62.370811343193054,7.670947551727295,0.0670254326874441,151.0194775110951,0.0,0,1000000.0088175525,13.815510566781827,1000000.0000039134,13.815510557968187,0
532,46,2003,MaimÃ³n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18551.42188,166.3250036,300.5396255,4.052156055674834,27.62738287448883,0.262812490582145,177.42715908090273,0.0,0,1000000.0095640733,13.815510567528348,1000000.0000141667,13.81551055797844,0
533,47,2003,Mella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3117.453369,111.8673093,305.2530015,7.869764689370697,16.85970972005059,0.0244500604894695,98.682480677787,0.0,0,1000000.0316548378,13.81551058961911,1000000.000007843,13.815510557972116,0
534,48,2003,MonciÃ³n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11501.3623,154.0416667,302.2103501,1.5105311870574951,10.527898073196411,0.072671714427102,82.5109888277217,0.0,0,1000000.0071740188,13.815510565138293,1000000.0000063186,13.815510557970592,0
535,49,2003,Monte Cristi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23335.99219,106.0950989,304.4201458,0.0,71.14538371562958,0.0355153689485258,203.16289639227523,0.0,0,1000000.0087059892,13.815510566670262,1000000.0000015219,13.815510557965796,0
536,50,2003,Neiba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28561.63672,112.0169617,304.8458131,4.330112338066101,79.5990663766861,0.0701758189898936,227.95405174850256,0.0,0,1000000.007981127,13.8155105659454,1000000.000002457,13.81551055796673,0
537,51,2003,Sabana Grande De BoyÃ¡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27025.88867,182.3650816,300.2539453,13.216777324676514,22.11644148826599,0.0194092688669542,161.17953574458758,0.0,0,1000000.0059638941,13.815510563928168,1000000.0000007182,13.815510557964993,0
538,52,2003,Las Yayas De Viajama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13822.31934,131.0738289,303.5377454,0.0,0.0,0.0005783532917622,95.26054661566134,0.0,0,1000000.0068917917,13.815510564856066,1000000.0000000418,13.815510557964316,0
539,53,2003,Licey Al MedioLicey Al MedioLicey Al Medio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28345.43359,143.2666686,304.16359,4.305362010469624,40.86828851699829,2.390471597634329,438.967652128257,0.0,0,1000000.0154863623,13.815510573450636,1000000.0000843336,13.815510558048608,0
540,54,2003,Las GuÃ¡ranas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14085.08203,167.400005,302.625362,21.230348229408264,0.0,0.0736066982035097,66.38861637068729,0.0,0,1000000.0047133993,13.815510562677673,1000000.0000052259,13.8155105579695,0
541,55,2003,Las Salinas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4482.53418,105.9250011,304.2677077,0.0,6.382988810539246,0.0119246142501429,32.71919337253945,0.0,0,1000000.0072992624,13.815510565263537,1000000.0000026602,13.815510557966935,0
542,56,2003,Bajos de Haina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89303.38281,115.2833354,302.3455005,71.0803566460516,669.1064244045932,5.5694453704134,1050.1351202160704,0.0,0,1000000.0117591864,13.815510569723461,1000000.0000623654,13.81551055802664,0
543,57,2003,Castillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15780.70117,177.5227313,299.9090226,2.048373898337869,1.5671709775924685,0.0303511374639969,65.29517645356702,0.0,0,1000000.00413766,13.815510562101935,1000000.0000019233,13.815510557966197,0
545,59,2003,CristÃ³bal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6388.680176,105.9250011,307.4078303,1.129190444946289,1.0538872480392456,0.0049630133377217,59.7241940818581,0.0,0,1000000.0093484401,13.815510567312714,1000000.0000007768,13.815510557965052,0
547,61,2003,Imbert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24116.9082,175.8083378,302.9080592,5.829089879989624,14.896957755088806,0.0444675945010258,100.27712646880566,0.0,0,1000000.0041579595,13.815510562122233,1000000.0000018438,13.815510557966117,0
550,64,2003,Padre Las Casas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23122.8418,149.7207926,300.4207174,2.3787025213241577,28.295519948005676,0.0176417399614327,132.58601423537033,0.0,0,1000000.0057339844,13.81551056369826,1000000.000000763,13.815510557965037,0
551,65,2003,ParaÃ­so,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13104.85547,110.004793,297.8979904,2.6112651156444175,1.0403521060943604,0.0063564477786579,32.61718844058467,0.0,0,1000000.0024889392,13.815510560453212,1000000.0000004851,13.815510557964759,0
552,66,2003,Pedro Brand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49347.17578,166.3250036,300.9575298,240.9505128402336,91.15809255674772,0.5758568180265837,1106.868762719865,0.0,0,1000000.0224302353,13.815510580394509,1000000.0000116695,13.815510557975944,0
554,68,2003,Postrer RÃ­o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3686.892578,136.6833369,300.7987698,0.0,0.0,0.0021624970078514,25.443443645098625,0.0,0,1000000.0069010537,13.815510564865328,1000000.0000005865,13.81551055796486,0
555,69,2003,Pueblo Viejo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11263.61914,86.70000092,306.5417126,0.9583244454626944,0.3889502090566298,0.0066162430555488,57.87921293225943,0.0,0,1000000.0051385981,13.815510563102873,1000000.0000005874,13.815510557964862,0
557,71,2003,San Juan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128000.5547,125.4303774,301.1886214,69.91210846480202,343.86615882808087,0.0563746271519458,1001.9749683074508,0.0,0,1000000.0078278955,13.81551056579217,1000000.0000004404,13.815510557964714,0
558,72,2003,San Pedro De MacorÃ­sSan Pedro De MacorÃ­s,95545788.0,9483.0,553.0,323.0,5251.0,1131.0,378.0,63.0,87757230.07000001,13785544.11,5984658.82,1452348.66,37605786.47,2914826.0,2756862.0,867.19,1888.28,145463.8594,119.0260512,303.847067,151.38841545114332,781.8923621645162,1.5764052484115578,1513.4625962032997,22.5,1,1000000.0104043891,13.815510568368664,1000000.0000108371,13.815510557975111,1
559,73,2003,San Rafael Del Yuma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19741.1543,114.9129518,301.1230073,4.0188024044036865,3.9189841747283936,0.0113797926984708,359.8883926157274,0.0,0,1000000.0182303622,13.815510576194637,1000000.0000005765,13.815510557964851,0
560,74,2003,Santo Domingo De GuzmÃ¡n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929378.875,138.42222,304.3213508,50.33267812354893,8422.86103805467,22.12733012385258,3456.920491940368,0.0,0,1000000.0037196031,13.815510561683878,1000000.0000238087,13.815510557988082,0
561,75,2003,Villa Altagracia,23000000.0,1425.0,16.0,5.0,540.0,19.0,8.0,3.0,11150215.0,2487088.9,1017692.59,325540.0,10935678.33,239072.0,194592.0,815.62,883.42,76265.48438,166.3250036,299.3643145,1.152477145195007,41.58779335021973,0.042586578218252,283.0573553177071,15.0,1,1000000.0037114739,13.815510561675747,1000000.0000005584,13.815510557964833,1
562,76,2003,Azua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92992.83594,102.3074099,304.3663986,11.603239519455853,401.47591178837945,0.2555368797751486,637.0322274523625,0.0,0,1000000.0068503366,13.81551056481461,1000000.0000027479,13.815510557967022,0
563,77,2003,Sabana Larga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9824.652344,158.3634633,297.3388824,0.0,4.678209242633745,0.0121366034743051,91.46233544162676,0.0,0,1000000.009309473,13.815510567273748,1000000.0000012353,13.81551055796551,0
564,78,2003,SÃ¡nchez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25927.42188,203.5634722,299.4791839,7.290104356934043,15.940820057251871,0.0192006535077702,96.40314855891113,0.0,0,1000000.0037181926,13.815510561682467,1000000.0000007405,13.815510557965014,0
565,79,2003,San JosÃ© De Las Matas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37995.31641,149.2212727,298.2811695,4.627212762832642,19.07807719707489,0.0046245165955058,383.0344227293835,0.0,0,1000000.0100810957,13.81551056804537,1000000.0000001218,13.815510557964396,0
566,80,2003,LuperÃ³n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17041.60938,152.249514,303.791935,11.336408790420084,8.453510522842407,0.0181946416720698,78.00853764893957,0.0,0,1000000.0045775335,13.815510562541808,1000000.0000010676,13.815510557965341,0
567,81,2003,Comendador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29929.71484,138.9051537,304.4782534,8.13703989982605,4.95084273815155,0.0137090528357681,101.18085761765636,0.0,0,1000000.0033806155,13.81551056134489,1000000.0000004581,13.815510557964732,0
568,82,2003,Los Llanos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22222.48828,149.9961692,302.9096173,6.064695835113525,11.528351545333862,0.0113681654760645,287.43976449639194,0.0,0,1000000.0129346346,13.815510570898908,1000000.0000005115,13.815510557964785,0
569,83,2003,Piedra Blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18162.92969,166.3250036,299.7529102,0.0,9.68937623500824,0.0188846077189576,109.01620965436396,0.0,0,1000000.006002127,13.8155105639664,1000000.0000010397,13.815510557965315,0
570,84,2003,GuayubÃ­n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27562.26563,109.0583363,305.092466,4.670556664466858,1.567912220954895,0.0049889963155843,189.6027275767105,0.0,0,1000000.006879069,13.815510564843343,1000000.000000181,13.815510557964455,0
571,85,2003,Santo Domingo EsteSanto Domingo EsteSanto Domingo Este,111665900.84,4404.0,1376.0,324.0,1959.0,1648.0,335.0,52.0,80847148.29,28360260.74,5188696.88,1934486.39,22055779.37,1578904.0,1377620.0,668.01,1675.26,757287.0,144.2575778,303.7036349,268.2690474935606,4300.089091461313,8.770073812850953,3434.4337144225256,10.666666666666666,1,1000000.0045351811,13.815510562499455,1000000.0000115809,13.815510557975855,1
572,86,2003,Santo Domingo Norte,13650000.0,1521.0,126.0,25.0,103.0,117.0,11.0,3.0,6639000.0,1051400.0,100202.0,37800.0,4000743.0,367830.0,165145.0,1134.67,2747.43,325739.5313,167.4770836,302.5448757,293.1265524667852,3009.110168787544,2.193604802002179,4301.574541027056,14.0,1,1000000.0132055649,13.815510571169838,1000000.0000067343,13.815510557971008,1
573,87,2003,Santo Domingo OesteSanto Domingo Oeste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278301.125,135.9694575,303.6360485,167.1121504624685,2106.927660676545,10.84601451704733,1847.934671173844,0.0,0,1000000.0066400546,13.81551056460433,1000000.0000389722,13.815510558003247,0
574,88,2003,Villa VÃ¡squez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15894.42969,108.4489608,303.7009664,0.0,41.121376752853394,0.0474559320960684,134.87479703870474,0.0,0,1000000.0084856645,13.81551056644994,1000000.0000029857,13.81551055796726,0
575,89,2003,EstebanÃ­a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7768.589844,131.4787869,301.7958663,0.0,0.0,0.0084713904596525,58.22769732077916,0.0,0,1000000.0074952724,13.815510565459547,1000000.0000010905,13.815510557965364,0
576,90,2003,HigÃ¼ey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152574.7188,125.0380614,301.499445,536.2732160722509,509.761470079422,0.1593193104696932,3935.9902518346025,0.0,0,1000000.0257971326,13.815510583761407,1000000.0000010442,13.815510557965318,0
578,92,2003,BisonÃ³BisonÃ³BisonÃ³,6707000.0,659.0,4.0,1.0,767.0,6.0,5.0,2.0,5050331.0,0.0,230950.96,96000.0,1418276.5,200000.0,200000.0,300.0,533.3333333333334,41820.05859,175.8083378,303.4761481,40.63755124082753,323.7257556915283,0.9261778202022196,334.56945298419276,2.3333333333333335,1,1000000.0080002148,13.81551056596449,1000000.0000221467,13.815510557986421,1
579,93,2003,Villa Los AlmÃ¡cigos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11875.4082,153.7465692,300.1189613,0.0,0.0,0.001146076270983,41.870319926738766,0.0,0,1000000.0035258005,13.815510561490076,1000000.0000000965,13.815510557964371,0
581,95,2003,Mao,593364.0,128.0,2.0,5.0,280.0,16.0,4.0,1.0,1697505.69,276210.84,84503.15,36716.4,914262.81,38000.0,22000.0,1050.0,1900.0,57471.87891,137.3651632,304.0562039,7.519758820533752,151.77551019191742,0.0951868062515465,606.7293001555054,10.0,1,1000000.0105569769,13.815510568521251,1000000.0000016562,13.815510557965931,0
582,96,2003,Tamayo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17128.95508,112.3620006,305.6033614,35.14211146270527,19.67167433476915,0.0297684027804881,223.4171727324817,0.0,0,1000000.0130432459,13.81551057100752,1000000.0000017378,13.815510557966013,0
583,97,2003,Villa Riva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28037.44922,204.516668,300.5601656,6.695950508117676,9.528440475463867,0.0127730235877317,115.86872734579389,0.0,0,1000000.0041326416,13.815510562096916,1000000.0000004555,13.81551055796473,0
584,98,2003,Esperanza,12821702.37,2456.0,122.0,176.0,3775.0,285.0,357.0,10.0,21276192.5,2264735.88,2666631.66,1646453.79,15483501.07,313705.0,313705.0,843.71,2035.0,53483.46875,152.249514,303.281532,14.640151843370177,172.6425986289978,0.1990145352217701,361.20208881485695,15.0,1,1000000.0067535277,13.815510564717801,1000000.0000037211,13.815510557967995,1
585,99,2003,Guayacanes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12699.49121,110.0483358,302.7493551,98.55970552107868,3.481959742190791,0.3671696880917704,567.189761300531,0.0,0,1000000.0446624004,13.815510602626674,1000000.0000289122,13.815510557993186,0
586,100,2003,BarahonaBarahona,18400000.0,541.0,25.0,1.0,623.0,48.0,21.0,3.0,30269420.79,0.0,735581.9,0.0,1630382.78,498249.0,498249.0,487.5,1075.0,71417.0,105.9250011,301.2275741,50.05788721524033,317.4809545488919,0.5390663945498854,600.1018807089796,7.0,1,1000000.0084027876,13.815510566367061,1000000.0000075481,13.815510557971821,1
587,101,2003,BonaoBonaoBonao,6515255.25,1595.0,8.0,31.0,1334.0,73.0,11.0,6.0,10371273.48,1750786.35,319901.72,907728.78,4459479.29,392327.0,312735.0,260.73,431.9433333333333,117124.4219,162.055999,298.6963821,15.619680916561798,287.8877296447754,0.1632572825564201,1250.8201752930888,5.0,1,1000000.0106794139,13.815510568643688,1000000.0000013938,13.815510557965668,1
588,102,2003,Pepillo Salcedo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8996.107422,105.808334,304.5871282,0.0,0.0,0.005613142978047,38.017730390587275,0.0,0,1000000.0042260201,13.815510562190294,1000000.000000624,13.815510557964899,0
589,103,2003,La Vega,28916103.0,4343.0,281.0,141.0,5182.0,587.0,136.0,32.0,36287644.7,6395237.19,2877482.27,1383746.7,33048282.13,1116683.0,1116683.0,846.96,1769.4,225255.5781,152.8077554,301.8442964,29.421808226435793,405.0750459432602,0.2419673982855931,1739.957311677934,16.0,1,1000000.0077243695,13.815510565688644,1000000.0000010742,13.815510557965348,1
590,104,2003,San JosÃ© De Ocoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35417.76172,152.5852949,298.5632343,1.1472976207733154,29.585702747924657,0.0176380374637797,204.4297694450499,0.0,0,1000000.0057719562,13.81551056373623,1000000.000000498,13.815510557964773,0
592,106,2003,Juan De Herrera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17298.58789,114.7333352,303.2789449,0.1381610197179457,0.0502983481276269,0.0004776149514566,191.6812014858512,0.0,0,1000000.0110807427,13.815510569045017,1000000.0000000276,13.815510557964302,0
593,107,2003,San Ignacio De Sabaneta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36230.83594,143.5385532,301.7147725,16.61379051208496,38.41720938682556,0.0167000922581625,238.8179933390197,0.0,0,1000000.0065915673,13.815510564555842,1000000.0000004609,13.815510557964735,0
594,108,2003,Villa GonzÃ¡lezVilla GonzÃ¡lezVilla GonzÃ¡lez,40703976.99,1426.0,68.0,128.0,2046.0,250.0,182.0,36.0,22725539.53,5832754.53,2269905.04,1931589.45,12335287.6,975278.0,951008.0,717.7266666666668,1616.25,29631.66797,172.1826527,302.8456216,0.0,36.92992684841156,0.3077378162272251,487.7681227681684,5.333333333333333,1,1000000.0164610418,13.815510574425316,1000000.0000103854,13.81551055797466,1
595,109,2003,Vallejuelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12589.95996,114.7333352,301.3079768,0.0,0.0,0.0011629378141073,56.54576165500812,0.0,0,1000000.0044913377,13.815510562455612,1000000.0000000923,13.815510557964366,0
