,code,name,latitude,longitude,start,close,type,variable,value,category,year,category_full
28,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,inv_2000,9719625.77,inv,2000,Inversion Acumulada
29,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,inv_2000,5390954.0,inv,2000,Inversion Acumulada
30,DOM-HAI,Hainamosa ,18.51389836,-69.81584618,1988.0,0.0,private,inv_2000,10485771.0,inv,2000,Inversion Acumulada
31,DOM-HAN,Hato Nuevo ,18.53692314,-70.06254185,2001.0,0.0,public,inv_2000,0.0,inv,2000,Inversion Acumulada
32,DOM-HAT,Hato Mayor ,18.76258519,-69.26597733,1990.0,0.0,public,inv_2000,2376975.0,inv,2000,Inversion Acumulada
33,DOM-HER,Parque Z.F. Tecnologica de Herrera ,18.44047267,-69.9817525,2013.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
34,DOM-HIG,Higuey,0.0,0.0,1990.0,2005.0,public,inv_2000,2970999.0,inv,2000,Inversion Acumulada
35,DOM-HIP,La Herradura Industrial Park  ,19.45074236,-70.74300157,2015.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
36,DOM-HIS,La Hispaniola  ,18.92390206,-70.40485331,2005.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
37,DOM-HIT,Zona Franca Hit,18.4418766,-69.65026915,2018.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
38,DOM-IHA,Parque Ind. Exp. Haina,0.0,0.0,1994.0,2000.0,private,inv_2000,2382400.0,inv,2000,Inversion Acumulada
39,DOM-INE,Parque Industrial INETAB ,19.48954984,-70.72195582,2016.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
40,DOM-INF,ZF Ind. y de Servicios Norte Infiesto ,18.49179288,-69.98528116,2014.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
41,DOM-INT,Interexport Free Zone ,18.21182991,-71.11042584,2010.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
42,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,inv_2000,66947689.9,inv,2000,Inversion Acumulada
43,DOM-JAI,Jaibon,0.0,0.0,2000.0,2012.0,private,inv_2000,50000000.0,inv,2000,Inversion Acumulada
44,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,inv_2000,10200000.0,inv,2000,Inversion Acumulada
45,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
46,DOM-KEP,Silver Key Park,0.0,0.0,2005.0,2006.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
47,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
48,DOM-LAG,Laguna Prieta,0.0,0.0,1997.0,2007.0,private,inv_2000,1375000.0,inv,2000,Inversion Acumulada
49,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,inv_2000,106989708.0,inv,2000,Inversion Acumulada
50,DOM-LEO,Parque Industrial Eduardo Leon Jimenes ,19.46227703,-70.671318,2018.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
51,DOM-LIM,El Limonal ,19.44195379,-70.63858151,2005.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
52,DOM-LUN,Zona Franca Industrial Luna,0.0,0.0,2001.0,2007.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
53,DOM-MAC,San Pedro de Macoris ,18.45274371,-69.28915784,1973.0,0.0,public,inv_2000,83818075.57,inv,2000,Inversion Acumulada
54,DOM-MAD,0,0.0,0.0,0.0,0.0,0,inv_2000,0.0,inv,2000,Inversion Acumulada
55,DOM-MAI,Zona Franca Bah’a de Maimon,0.0,0.0,2015.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
56,DOM-MEL,Villa Mella ,18.522265,-69.90166418,1989.0,0.0,public,inv_2000,33528000.0,inv,2000,Inversion Acumulada
57,DOM-MIN,Los Minas,0.0,0.0,2000.0,2009.0,public,inv_2000,2223428.0,inv,2000,Inversion Acumulada
58,DOM-MOC,Moca  ,19.39023321,-70.5372859,1989.0,0.0,public,inv_2000,20417613.51,inv,2000,Inversion Acumulada
59,DOM-MOI,Montecristi ,0.0,0.0,2001.0,2005.0,public,inv_2000,0.0,inv,2000,Inversion Acumulada
60,DOM-MUL,Multimodal Caucedo ,18.42636819,-69.63506753,2002.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
61,DOM-MUT,Multiparques S.A,18.40888469,-70.03948595,2007.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
62,DOM-NAV,Navarrete ,19.56817155,-70.87355309,1996.0,0.0,private,inv_2000,2364156.0,inv,2000,Inversion Acumulada
63,DOM-NIG,Nigua ,18.39069362,-70.04615509,1989.0,0.0,private,inv_2000,40102872.35,inv,2000,Inversion Acumulada
64,DOM-NII,Nigua II,18.49893041,-69.79093729,2018.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
65,DOM-NOR,Zona Franca Industrial del Norte,19.54010463,-70.79206329,2016.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
66,DOM-PAB,Palmar Abajo,0.0,0.0,1996.0,2008.0,private,inv_2000,6899833.0,inv,2000,Inversion Acumulada
67,DOM-PAL,La Palma ,19.47951791,-70.59727463,2004.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
68,DOM-PAM,Palmarejo ,19.53965534,-70.79354494,1997.0,0.0,private,inv_2000,23426111.0,inv,2000,Inversion Acumulada
69,DOM-PED,Pedernales ,18.03212506,-71.7361763,1991.0,0.0,public,inv_2000,182000.0,inv,2000,Inversion Acumulada
70,DOM-PER,PERLAV,18.52899686,-69.99851177,2010.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
71,DOM-PEV,PEVISA,0.0,0.0,2004.0,2005.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
72,DOM-PIS,Santiago-Navarrete (PISANO) ,19.50852054,-70.75994998,1993.0,0.0,private,inv_2000,24824949.0,inv,2000,Inversion Acumulada
73,DOM-PON,Pontezuela,0.0,0.0,1997.0,2012.0,private,inv_2000,2463125.0,inv,2000,Inversion Acumulada
74,DOM-PUE,Puerto Plata ,19.80291323,-70.72350803,1983.0,0.0,mix,inv_2000,7084891.3,inv,2000,Inversion Acumulada
75,DOM-QUI,Quisqueya ,19.48858161,-70.65855914,2001.0,0.0,public,inv_2000,0.0,inv,2000,Inversion Acumulada
76,DOM-RAF,Don Rafael ,0.0,0.0,2002.0,2004.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
77,DOM-RIE,Los Rieles,19.48858161,-70.65855914,2013.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
78,DOM-RII,La Romana II ,18.44349389,-68.97852859,1987.0,0.0,private,inv_2000,8380289.0,inv,2000,Inversion Acumulada
79,DOM-RIO,Riosur ,18.5195064,-69.64306985,2017.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
80,DOM-ROB,Los Robles,0.0,0.0,2013.0,2015.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
81,DOM-ROM,La Romana I ,18.41862181,-68.9476164,1969.0,0.0,private,inv_2000,45767112.0,inv,2000,Inversion Acumulada
82,DOM-S12,Santiago ,19.47670339,-70.72489004,1974.0,0.0,mix,inv_2000,225923451.6,inv,2000,Inversion Acumulada
83,DOM-SAG,Zona Franca Ind. SAG,19.43723474,-70.61735952,2012.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
84,DOM-SAL,Salcedo,0.0,0.0,1999.0,2012.0,public,inv_2000,600000.0,inv,2000,Inversion Acumulada
85,DOM-SEI,El Seibo ,18.76891317,-69.05392215,2000.0,0.0,public,inv_2000,0.0,inv,2000,Inversion Acumulada
86,DOM-SLI,Parque Tecnologico de Santiago ,19.4462542,-70.639953,1993.0,0.0,private,inv_2000,5324144.0,inv,2000,Inversion Acumulada
87,DOM-SUN,Parque Industrial Zona Franca Sunsea,0.0,0.0,2016.0,2019.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
88,DOM-SUR,Zona Franca Ind. Del Sur,0.0,0.0,2014.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
89,DOM-TAL,Intercontinental ,18.56054395,-70.07035003,2015.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
90,DOM-TAM,Tamboril ,19.48142597,-70.63333181,1997.0,0.0,private,inv_2000,220900.0,inv,2000,Inversion Acumulada
91,DOM-VEG,La Vega ,19.24673204,-70.55649026,1987.0,0.0,public,inv_2000,45018217.52,inv,2000,Inversion Acumulada
92,DOM-VER,Luperon Verde ,19.79325036,-70.68090459,2019.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
93,DOM-VIS,Bella Vista ,18.61321459,-69.70844704,2004.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
94,DOM-YAQ,Parque Industrial y de Servicios Yaque,19.46972418,-70.71437329,2010.0,0.0,private,inv_2000,0.0,inv,2000,Inversion Acumulada
95,DOM-ZOF,Zofinma (Mao),19.5539567,-71.09162809,1993.0,2006.0,private,inv_2000,413004.0,inv,2000,Inversion Acumulada
96,DOM-6NO,Zona Franca 6 de Noviembre ,18.43423576,-70.07709655,2016.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
97,DOM-ALC,Los Alcarrizos ,18.52119218,-70.05086541,1990.0,0.0,public,inv_2001,19521896.75,inv,2001,Inversion Acumulada
98,DOM-ALT,Villa Altagracia ,18.68704785,-70.18063175,1988.0,0.0,private,inv_2001,3300000.0,inv,2001,Inversion Acumulada
99,DOM-AND,Andres,18.44233642,-69.64978048,2009.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
100,DOM-ARM,La Armeria ,18.42129421,-70.11766012,1990.0,0.0,public,inv_2001,5016030.0,inv,2001,Inversion Acumulada
101,DOM-AZU,Azua,0.0,0.0,2001.0,2004.0,public,inv_2001,900000.0,inv,2001,Inversion Acumulada
102,DOM-BAN,Bani,18.25315476,-70.40511741,1986.0,0.0,private,inv_2001,12655436.88,inv,2001,Inversion Acumulada
103,DOM-BAR,Barahona ,18.22153648,-71.10145235,1989.0,0.0,public,inv_2001,15789255.0,inv,2001,Inversion Acumulada
104,DOM-BAY,Bayaguana,0.0,0.0,1999.0,2007.0,public,inv_2001,15000.0,inv,2001,Inversion Acumulada
105,DOM-BON,Bonao ,18.92425177,-70.40416473,1988.0,0.0,public,inv_2001,6199952.0,inv,2001,Inversion Acumulada
106,DOM-CAD,Los Candelones ,19.55066181,-70.85609369,2017.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
107,DOM-CAN,La canela ,0.0,0.0,2003.0,2005.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
108,DOM-CDF,Parque Industrial CDF,19.49516261,-70.71634466,2014.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
109,DOM-CHE,Chemtec ,18.45851329,-69.28651371,1988.0,0.0,private,inv_2001,15028164.77,inv,2001,Inversion Acumulada
110,DOM-CIB,Cibernetico ,18.45320537,-69.66257273,2001.0,0.0,mix,inv_2001,100000.0,inv,2001,Inversion Acumulada
111,DOM-CIP,Caribbean Industrial Park ,19.410116,-70.661171,1997.0,0.0,private,inv_2001,50560204.77,inv,2001,Inversion Acumulada
112,DOM-CON,Conacado Industrial Park ,19.32373849,-70.27604128,2013.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
113,DOM-COT,Cotui,19.03592402,-70.15049018,1990.0,2009.0,public,inv_2001,647057.0,inv,2001,Inversion Acumulada
114,DOM-CRI,San Cristobal (Itabo) ,18.38627302,-70.04084591,1986.0,0.0,private,inv_2001,173673194.0,inv,2001,Inversion Acumulada
115,DOM-CTQ,Parque Industrial CTQ ,19.42740185,-70.5940585,2015.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
116,DOM-DOS,Dos Rios  ,18.91241012,-70.37486281,2006.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
117,DOM-DPE,Don Pedro,0.0,0.0,2004.0,2007.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
118,DOM-ELV,Parque Industrial Elva Maria,19.45844729,-70.63018049,2017.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
119,DOM-EMI,Zona Franca Industrial Emimar ,19.42494677,-70.62298095,2014.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
120,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,inv_2001,18349267.0,inv,2001,Inversion Acumulada
121,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,inv_2001,1850848.0,inv,2001,Inversion Acumulada
122,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
123,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,inv_2001,5737738.0,inv,2001,Inversion Acumulada
124,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,inv_2001,10459813.08,inv,2001,Inversion Acumulada
125,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,inv_2001,7524131.0,inv,2001,Inversion Acumulada
126,DOM-HAI,Hainamosa ,18.51389836,-69.81584618,1988.0,0.0,private,inv_2001,9975665.39,inv,2001,Inversion Acumulada
127,DOM-HAN,Hato Nuevo ,18.53692314,-70.06254185,2001.0,0.0,public,inv_2001,5500000.0,inv,2001,Inversion Acumulada
128,DOM-HAT,Hato Mayor ,18.76258519,-69.26597733,1990.0,0.0,public,inv_2001,2081975.0,inv,2001,Inversion Acumulada
129,DOM-HER,Parque Z.F. Tecnologica de Herrera ,18.44047267,-69.9817525,2013.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
130,DOM-HIG,Higuey,0.0,0.0,1990.0,2005.0,public,inv_2001,2833731.0,inv,2001,Inversion Acumulada
131,DOM-HIP,La Herradura Industrial Park  ,19.45074236,-70.74300157,2015.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
132,DOM-HIS,La Hispaniola  ,18.92390206,-70.40485331,2005.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
133,DOM-HIT,Zona Franca Hit,18.4418766,-69.65026915,2018.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
134,DOM-IHA,Parque Ind. Exp. Haina,0.0,0.0,1994.0,2000.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
135,DOM-INE,Parque Industrial INETAB ,19.48954984,-70.72195582,2016.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
136,DOM-INF,ZF Ind. y de Servicios Norte Infiesto ,18.49179288,-69.98528116,2014.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
137,DOM-INT,Interexport Free Zone ,18.21182991,-71.11042584,2010.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
138,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,inv_2001,80277740.85,inv,2001,Inversion Acumulada
139,DOM-JAI,Jaibon,0.0,0.0,2000.0,2012.0,private,inv_2001,2907462.0,inv,2001,Inversion Acumulada
140,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,inv_2001,18605411.0,inv,2001,Inversion Acumulada
141,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
142,DOM-KEP,Silver Key Park,0.0,0.0,2005.0,2006.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
143,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
144,DOM-LAG,Laguna Prieta,0.0,0.0,1997.0,2007.0,private,inv_2001,1500000.0,inv,2001,Inversion Acumulada
145,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,inv_2001,129646562.0,inv,2001,Inversion Acumulada
146,DOM-LEO,Parque Industrial Eduardo Leon Jimenes ,19.46227703,-70.671318,2018.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
147,DOM-LIM,El Limonal ,19.44195379,-70.63858151,2005.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
148,DOM-LUN,Zona Franca Industrial Luna,0.0,0.0,2001.0,2007.0,private,inv_2001,365114.0,inv,2001,Inversion Acumulada
149,DOM-MAC,San Pedro de Macoris ,18.45274371,-69.28915784,1973.0,0.0,public,inv_2001,77047150.49,inv,2001,Inversion Acumulada
150,DOM-MAD,0,0.0,0.0,0.0,0.0,0,inv_2001,0.0,inv,2001,Inversion Acumulada
151,DOM-MAI,Zona Franca Bah’a de Maimon,0.0,0.0,2015.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
152,DOM-MEL,Villa Mella ,18.522265,-69.90166418,1989.0,0.0,public,inv_2001,32130784.0,inv,2001,Inversion Acumulada
153,DOM-MIN,Los Minas,0.0,0.0,2000.0,2009.0,public,inv_2001,2463428.0,inv,2001,Inversion Acumulada
154,DOM-MOC,Moca  ,19.39023321,-70.5372859,1989.0,0.0,public,inv_2001,22788310.31,inv,2001,Inversion Acumulada
155,DOM-MOI,Montecristi ,0.0,0.0,2001.0,2005.0,public,inv_2001,1400000.0,inv,2001,Inversion Acumulada
156,DOM-MUL,Multimodal Caucedo ,18.42636819,-69.63506753,2002.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
157,DOM-MUT,Multiparques S.A,18.40888469,-70.03948595,2007.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
158,DOM-NAV,Navarrete ,19.56817155,-70.87355309,1996.0,0.0,private,inv_2001,5700000.0,inv,2001,Inversion Acumulada
159,DOM-NIG,Nigua ,18.39069362,-70.04615509,1989.0,0.0,private,inv_2001,42304221.0,inv,2001,Inversion Acumulada
160,DOM-NII,Nigua II,18.49893041,-69.79093729,2018.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
161,DOM-NOR,Zona Franca Industrial del Norte,19.54010463,-70.79206329,2016.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
162,DOM-PAB,Palmar Abajo,0.0,0.0,1996.0,2008.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
163,DOM-PAL,La Palma ,19.47951791,-70.59727463,2004.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
164,DOM-PAM,Palmarejo ,19.53965534,-70.79354494,1997.0,0.0,private,inv_2001,21816691.0,inv,2001,Inversion Acumulada
165,DOM-PED,Pedernales ,18.03212506,-71.7361763,1991.0,0.0,public,inv_2001,182000.0,inv,2001,Inversion Acumulada
166,DOM-PER,PERLAV,18.52899686,-69.99851177,2010.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
167,DOM-PEV,PEVISA,0.0,0.0,2004.0,2005.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
168,DOM-PIS,Santiago-Navarrete (PISANO) ,19.50852054,-70.75994998,1993.0,0.0,private,inv_2001,29449717.0,inv,2001,Inversion Acumulada
169,DOM-PON,Pontezuela,0.0,0.0,1997.0,2012.0,private,inv_2001,1760987.0,inv,2001,Inversion Acumulada
170,DOM-PUE,Puerto Plata ,19.80291323,-70.72350803,1983.0,0.0,mix,inv_2001,7702847.0,inv,2001,Inversion Acumulada
171,DOM-QUI,Quisqueya ,19.48858161,-70.65855914,2001.0,0.0,public,inv_2001,172030.0,inv,2001,Inversion Acumulada
172,DOM-RAF,Don Rafael ,0.0,0.0,2002.0,2004.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
173,DOM-RIE,Los Rieles,19.48858161,-70.65855914,2013.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
174,DOM-RII,La Romana II ,18.44349389,-68.97852859,1987.0,0.0,private,inv_2001,8748879.0,inv,2001,Inversion Acumulada
175,DOM-RIO,Riosur ,18.5195064,-69.64306985,2017.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
176,DOM-ROB,Los Robles,0.0,0.0,2013.0,2015.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
177,DOM-ROM,La Romana I ,18.41862181,-68.9476164,1969.0,0.0,private,inv_2001,45700466.0,inv,2001,Inversion Acumulada
178,DOM-S12,Santiago ,19.47670339,-70.72489004,1974.0,0.0,mix,inv_2001,204519706.0,inv,2001,Inversion Acumulada
179,DOM-SAG,Zona Franca Ind. SAG,19.43723474,-70.61735952,2012.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
180,DOM-SAL,Salcedo,0.0,0.0,1999.0,2012.0,public,inv_2001,424000.0,inv,2001,Inversion Acumulada
181,DOM-SEI,El Seibo ,18.76891317,-69.05392215,2000.0,0.0,public,inv_2001,1100000.0,inv,2001,Inversion Acumulada
182,DOM-SLI,Parque Tecnologico de Santiago ,19.4462542,-70.639953,1993.0,0.0,private,inv_2001,5841036.0,inv,2001,Inversion Acumulada
183,DOM-SUN,Parque Industrial Zona Franca Sunsea,0.0,0.0,2016.0,2019.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
184,DOM-SUR,Zona Franca Ind. Del Sur,0.0,0.0,2014.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
185,DOM-TAL,Intercontinental ,18.56054395,-70.07035003,2015.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
186,DOM-TAM,Tamboril ,19.48142597,-70.63333181,1997.0,0.0,private,inv_2001,1105421.0,inv,2001,Inversion Acumulada
187,DOM-VEG,La Vega ,19.24673204,-70.55649026,1987.0,0.0,public,inv_2001,35333650.95,inv,2001,Inversion Acumulada
188,DOM-VER,Luperon Verde ,19.79325036,-70.68090459,2019.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
189,DOM-VIS,Bella Vista ,18.61321459,-69.70844704,2004.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
190,DOM-YAQ,Parque Industrial y de Servicios Yaque,19.46972418,-70.71437329,2010.0,0.0,private,inv_2001,0.0,inv,2001,Inversion Acumulada
191,DOM-ZOF,Zofinma (Mao),19.5539567,-71.09162809,1993.0,2006.0,private,inv_2001,593364.0,inv,2001,Inversion Acumulada
192,DOM-6NO,Zona Franca 6 de Noviembre ,18.43423576,-70.07709655,2016.0,0.0,private,inv_2002,0.0,inv,2002,Inversion Acumulada
193,DOM-ALC,Los Alcarrizos ,18.52119218,-70.05086541,1990.0,0.0,public,inv_2002,14683246.0,inv,2002,Inversion Acumulada
194,DOM-ALT,Villa Altagracia ,18.68704785,-70.18063175,1988.0,0.0,private,inv_2002,4400000.0,inv,2002,Inversion Acumulada
195,DOM-AND,Andres,18.44233642,-69.64978048,2009.0,0.0,private,inv_2002,0.0,inv,2002,Inversion Acumulada
196,DOM-ARM,La Armeria ,18.42129421,-70.11766012,1990.0,0.0,public,inv_2002,10355021.0,inv,2002,Inversion Acumulada
197,DOM-AZU,Azua,0.0,0.0,2001.0,2004.0,public,inv_2002,450000.0,inv,2002,Inversion Acumulada
198,DOM-BAN,Bani,18.25315476,-70.40511741,1986.0,0.0,private,inv_2002,9491743.0,inv,2002,Inversion Acumulada
199,DOM-BAR,Barahona ,18.22153648,-71.10145235,1989.0,0.0,public,inv_2002,14750000.0,inv,2002,Inversion Acumulada
200,DOM-BAY,Bayaguana,0.0,0.0,1999.0,2007.0,public,inv_2002,90000.0,inv,2002,Inversion Acumulada
201,DOM-BON,Bonao ,18.92425177,-70.40416473,1988.0,0.0,public,inv_2002,8030856.0,inv,2002,Inversion Acumulada
202,DOM-CAD,Los Candelones ,19.55066181,-70.85609369,2017.0,0.0,private,inv_2002,0.0,inv,2002,Inversion Acumulada
203,DOM-CAN,La canela ,0.0,0.0,2003.0,2005.0,private,inv_2002,0.0,inv,2002,Inversion Acumulada
204,DOM-CDF,Parque Industrial CDF,19.49516261,-70.71634466,2014.0,0.0,private,inv_2002,0.0,inv,2002,Inversion Acumulada
205,DOM-CHE,Chemtec ,18.45851329,-69.28651371,1988.0,0.0,private,inv_2002,10843940.0,inv,2002,Inversion Acumulada
206,DOM-CIB,Cibernetico ,18.45320537,-69.66257273,2001.0,0.0,mix,inv_2002,370000.0,inv,2002,Inversion Acumulada
207,DOM-CIP,Caribbean Industrial Park ,19.410116,-70.661171,1997.0,0.0,private,inv_2002,46506866.87,inv,2002,Inversion Acumulada
208,DOM-CON,Conacado Industrial Park ,19.32373849,-70.27604128,2013.0,0.0,private,inv_2002,0.0,inv,2002,Inversion Acumulada
209,DOM-COT,Cotui,19.03592402,-70.15049018,1990.0,2009.0,public,inv_2002,707666.0,inv,2002,Inversion Acumulada
210,DOM-CRI,San Cristobal (Itabo) ,18.38627302,-70.04084591,1986.0,0.0,private,inv_2002,167406327.0,inv,2002,Inversion Acumulada
211,DOM-CTQ,Parque Industrial CTQ ,19.42740185,-70.5940585,2015.0,0.0,private,inv_2002,0.0,inv,2002,Inversion Acumulada
212,DOM-DOS,Dos Rios  ,18.91241012,-70.37486281,2006.0,0.0,private,inv_2002,0.0,inv,2002,Inversion Acumulada
213,DOM-DPE,Don Pedro,0.0,0.0,2004.0,2007.0,private,inv_2002,0.0,inv,2002,Inversion Acumulada
214,DOM-ELV,Parque Industrial Elva Maria,19.45844729,-70.63018049,2017.0,0.0,private,inv_2002,0.0,inv,2002,Inversion Acumulada
215,DOM-EMI,Zona Franca Industrial Emimar ,19.42494677,-70.62298095,2014.0,0.0,private,inv_2002,0.0,inv,2002,Inversion Acumulada
216,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,inv_2002,12978335.35,inv,2002,Inversion Acumulada
217,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,inv_2002,2366666.0,inv,2002,Inversion Acumulada
218,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,inv_2002,0.0,inv,2002,Inversion Acumulada
219,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,inv_2002,5276529.0,inv,2002,Inversion Acumulada
220,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,inv_2002,8388888.0,inv,2002,Inversion Acumulada
221,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,inv_2002,6173123.44,inv,2002,Inversion Acumulada
222,DOM-HAI,Hainamosa ,18.51389836,-69.81584618,1988.0,0.0,private,inv_2002,6319385.0,inv,2002,Inversion Acumulada
223,DOM-HAN,Hato Nuevo ,18.53692314,-70.06254185,2001.0,0.0,public,inv_2002,5500000.0,inv,2002,Inversion Acumulada
224,DOM-HAT,Hato Mayor ,18.76258519,-69.26597733,1990.0,0.0,public,inv_2002,1351975.0,inv,2002,Inversion Acumulada
225,DOM-HER,Parque Z.F. Tecnologica de Herrera ,18.44047267,-69.9817525,2013.0,0.0,private,inv_2002,0.0,inv,2002,Inversion Acumulada
226,DOM-HIG,Higuey,0.0,0.0,1990.0,2005.0,public,inv_2002,1254400.0,inv,2002,Inversion Acumulada
227,DOM-HIP,La Herradura Industrial Park  ,19.45074236,-70.74300157,2015.0,0.0,private,inv_2002,0.0,inv,2002,Inversion Acumulada
